"timestamp","value"
1739267198333,134
1739267202334,135
1739267206334,136
1739267210334,136
1739267214334,138
1739267218334,140
1739267222334,142
1739267226334,143
1739267230339,145
1739267234089,131
1739267237839,131
1739267241589,147
1739267245339,148
1739267249089,148
1739267252840,148
1739267256590,149
1739267260340,151
1739267264090,152
1739267267840,152
1739267271591,136
1739267275341,152
1739267279091,125
1739267282841,154
1739267286591,154
1739267290346,139
1739267294096,156
1739267297846,156
1739267301596,156
1739267305346,128
1739267309096,158
1739267312846,141
1739267316596,129
1739267320346,143
1739267324096,158
1739267327846,129
1739267331596,141
1739267335346,156
1739267339096,155
1739267342846,154
1739267346596,153
1739267350351,153
1739267353880,155
1739267357410,156
1739267360939,157
1739267364469,158
1739267367998,143
1739267371528,160
1739267375058,161
1739267378587,132
1739267382117,162
1739267385646,132
1739267389176,144
1739267392706,144
1739267396235,143
1739267399765,157
1739267403294,139
1739267406824,138
1739267410358,152
1739267414358,134
1739267418358,147
1739267422358,145
1739267426358,144
1739267430358,144
1739267434358,128
1739267438358,141
1739267442358,141
1739267446358,136
1739267450358,131
1739267454358,121
1739267458358,132
1739267462358,125
1739267466358,127
1739267470362,127
1739267474647,125
1739267478933,125
1739267483219,128
1739267487505,124
1739267491790,126
1739267496076,124
1739267500362,126
1739267504648,125
1739267508934,127
1739267513219,126
1739267517505,128
1739267521791,131
1739267526077,132
1739267530367,135
1739267534652,133
1739267538938,130
1739267543224,131
1739267547510,115
1739267551795,129
1739267556081,123
1739267560367,121
1739267564653,124
1739267568939,123
1739267573224,126
1739267577510,125
1739267581796,125
1739267586082,124
1739267590372,121
1739267594987,124
1739267599603,119
1739267604219,120
1739267608834,119
1739267613450,120
1739267618066,122
1739267622681,116
1739267627297,118
1739267631913,119
1739267636528,117
1739267641144,119
1739267645760,113
1739267650380,115
1739267654995,119
1739267659611,117
1739267664226,118
1739267668842,114
1739267673458,116
1739267678073,113
1739267682689,115
1739267687304,112
1739267691920,114
1739267696536,116
1739267701151,114
1739267705767,115
1739267710387,113
1739267714387,117
1739267718387,121
1739267722387,124
1739267726388,127
1739267730388,130
1739267734388,134
1739267738388,135
1739267742389,138
1739267746389,139
1739267750389,141
1739267754389,141
1739267758390,141
1739267762390,141
1739267766390,143
1739267770395,130
1739267774395,144
1739267778395,143
1739267782395,142
1739267786395,140
1739267790395,139
1739267794395,137
1739267798395,135
1739267802396,135
1739267806396,133
1739267810396,128
1739267814396,130
1739267818396,128
1739267822396,129
1739267826396,105
1739267830401,127
1739267834687,127
1739267838973,123
1739267843259,126
1739267847545,126
1739267851831,127
1739267856117,129
1739267860403,127
1739267864689,129
1739267868975,129
1739267873261,127
1739267877547,123
1739267881833,125
1739267886119,124
1739267890409,122
1739267895024,122
1739267899640,123
1739267904255,124
1739267908871,123
1739267913487,125
1739267918102,123
1739267922718,122
1739267927333,126
1739267931949,124
1739267936565,122
1739267941180,122
1739267945796,118
1739267950416,120
1739267954702,120
1739267958988,118
1739267963274,120
1739267967560,123
1739267971846,122
1739267976132,120
1739267980418,118
1739267984704,120
1739267988990,120
1739267993276,121
1739267997562,120
1739268001848,119
1739268006134,122
1739268010424,123
1739268015039,124
1739268019655,120
1739268024270,119
1739268028886,120
1739268033501,122
1739268038117,121
1739268042732,119
1739268047348,119
1739268051963,120
1739268056579,118
1739268061194,120
1739268065810,118
1739268070430,119
1739268074715,123
1739268079001,123
1739268083287,122
1739268087573,127
1739268091858,126
1739268096144,123
1739268100430,127
1739268104716,128
1739268109002,126
1739268113287,124
1739268117573,125
1739268121859,126
1739268126145,127
1739268130435,128
1739268134720,126
1739268139006,128
1739268143292,125
1739268147578,123
1739268151864,124
1739268156150,118
1739268160436,122
1739268164721,123
1739268169007,119
1739268173293,122
1739268177579,121
1739268181865,122
1739268186151,124
1739268190441,127
1739268194441,129
1739268198441,130
1739268202441,129
1739268206441,130
1739268210442,131
1739268214442,130
1739268218442,132
1739268222442,133
1739268226442,132
1739268230443,131
1739268234443,131
1739268238443,127
1739268242443,127
1739268246443,123
1739268250448,123
1739268254733,124
1739268259019,123
1739268263305,124
1739268267591,123
1739268271877,123
1739268276163,122
1739268280449,123
1739268284735,125
1739268289021,125
1739268293307,127
1739268297593,128
1739268301879,131
1739268306165,131
1739268310455,130
1739268314455,132
1739268318455,134
1739268322455,134
1739268326455,136
1739268330455,137
1739268334455,138
1739268338455,138
1739268342456,138
1739268346456,140
1739268350456,140
1739268354456,141
1739268358456,142
1739268362456,142
1739268366456,143
1739268370461,144
1739268374461,143
1739268378461,143
1739268382461,141
1739268386461,140
1739268390461,137
1739268394461,135
1739268398461,120
1739268402461,133
1739268406461,131
1739268410461,130
1739268414461,127
1739268418461,127
1739268422461,123
1739268426461,124
1739268430466,122
1739268435081,122
1739268439697,126
1739268444312,123
1739268448928,110
1739268453543,123
1739268458159,122
1739268462774,121
1739268467390,119
1739268472005,122
1739268476621,126
1739268481236,123
1739268485852,125
1739268490472,123
1739268494757,125
1739268499043,126
1739268503329,122
1739268507615,123
1739268511901,123
1739268516187,124
1739268520473,124
1739268524758,123
1739268529044,124
1739268533330,123
1739268537616,123
1739268541902,123
1739268546188,123
1739268550478,123
1739268554763,122
1739268559049,124
1739268563335,127
1739268567621,127
1739268571907,128
1739268576193,127
1739268580479,127
1739268584764,126
1739268589050,125
1739268593336,126
1739268597622,127
1739268601908,128
1739268606194,126
1739268610484,127
1739268614484,126
1739268618484,127
1739268622484,126
1739268626484,127
1739268630485,125
1739268634485,128
1739268638485,129
1739268642485,130
1739268646485,130
1739268650486,130
1739268654486,131
1739268658486,119
1739268662486,135
1739268666486,136
1739268670491,136
1739268674491,137
1739268678491,138
1739268682491,139
1739268686491,140
1739268690491,141
1739268694491,142
1739268698491,143
1739268702492,144
1739268706492,145
1739268710492,146
1739268714492,147
1739268718492,131
1739268722492,145
1739268726492,145
1739268730497,144
1739268734497,117
1739268738497,143
1739268742497,144
1739268746498,128
